unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1647244800000,2022-03-14 08:00:00,ETH/USDT,2585.90,2603.36,2582.24,2593.01,85703.559,222137650.22966,89820
1647241200000,2022-03-14 07:00:00,ETH/USDT,2574.59,2594.48,2572.00,2585.72,71712.752,185277188.65748,74762
1647237600000,2022-03-14 06:00:00,ETH/USDT,2565.84,2582.27,2564.53,2574.59,46108.244,118674146.21074,52061
1647234000000,2022-03-14 05:00:00,ETH/USDT,2569.71,2580.34,2564.02,2565.83,45132.622,116084956.62724,57395
1647230400000,2022-03-14 04:00:00,ETH/USDT,2532.82,2606.07,2531.22,2569.72,198885.841,512872524.15219,186721
1647226800000,2022-03-14 03:00:00,ETH/USDT,2523.36,2536.63,2516.93,2532.82,28673.673,72408394.40101,42171
1647223200000,2022-03-14 02:00:00,ETH/USDT,2528.23,2533.49,2522.05,2523.36,25856.244,65308640.37980,40212
1647219600000,2022-03-14 01:00:00,ETH/USDT,2516.99,2543.54,2516.99,2528.13,69805.361,176570684.86319,80693
1647216000000,2022-03-14 00:00:00,ETH/USDT,2513.77,2525.16,2496.85,2516.99,80979.322,203263533.10607,87201
1647212400000,2022-03-13 23:00:00,ETH/USDT,2502.92,2521.00,2490.25,2514.07,86333.199,216448706.84294,101382
1647208800000,2022-03-13 22:00:00,ETH/USDT,2559.13,2572.59,2495.98,2502.92,133544.824,337633431.49108,155715
1647205200000,2022-03-13 21:00:00,ETH/USDT,2544.61,2560.94,2541.04,2559.12,27979.949,71395524.11699,45449
1647201600000,2022-03-13 20:00:00,ETH/USDT,2561.51,2561.51,2542.59,2544.61,49642.838,126682522.80908,59606
1647198000000,2022-03-13 19:00:00,ETH/USDT,2579.09,2582.66,2560.09,2561.55,28127.503,72319541.33215,37649
1647194400000,2022-03-13 18:00:00,ETH/USDT,2577.43,2582.67,2574.92,2579.08,13783.832,35549597.04225,27189
1647190800000,2022-03-13 17:00:00,ETH/USDT,2581.10,2585.50,2575.33,2577.35,30756.020,79343857.50957,39885
1647187200000,2022-03-13 16:00:00,ETH/USDT,2578.29,2584.45,2568.94,2581.09,39272.206,101215599.50659,51002
1647183600000,2022-03-13 15:00:00,ETH/USDT,2564.77,2590.00,2564.01,2578.29,72042.492,185741412.69662,79589
1647180000000,2022-03-13 14:00:00,ETH/USDT,2558.94,2569.99,2556.40,2564.78,39900.560,102294457.09792,48149
1647176400000,2022-03-13 13:00:00,ETH/USDT,2538.38,2569.98,2535.04,2558.94,112005.778,286215488.11322,109607
1647172800000,2022-03-13 12:00:00,ETH/USDT,2573.92,2574.84,2532.00,2538.39,121868.398,310558837.14627,124963
1647169200000,2022-03-13 11:00:00,ETH/USDT,2587.37,2595.00,2564.30,2573.92,71383.774,183991633.76457,79317
1647165600000,2022-03-13 10:00:00,ETH/USDT,2578.91,2588.00,2577.66,2587.36,33464.674,86443899.11625,48651
1647162000000,2022-03-13 09:00:00,ETH/USDT,2579.50,2580.30,2568.69,2578.91,36716.062,94516103.96411,49170
1647158400000,2022-03-13 08:00:00,ETH/USDT,2580.46,2583.85,2573.98,2579.50,36178.757,93267837.84931,41512
1647154800000,2022-03-13 07:00:00,ETH/USDT,2587.47,2590.91,2580.06,2580.46,18000.360,46534212.80640,30328
1647151200000,2022-03-13 06:00:00,ETH/USDT,2583.67,2589.00,2579.80,2587.46,20011.574,51707632.86506,28397
1647147600000,2022-03-13 05:00:00,ETH/USDT,2585.76,2589.69,2581.88,2583.66,12845.180,33223919.48094,21671
1647144000000,2022-03-13 04:00:00,ETH/USDT,2591.47,2596.38,2584.45,2585.77,21859.718,56594838.49147,30097
1647140400000,2022-03-13 03:00:00,ETH/USDT,2590.86,2595.53,2588.33,2591.48,18592.605,48176684.87002,35213
1647136800000,2022-03-13 02:00:00,ETH/USDT,2586.43,2604.13,2585.48,2590.86,32162.863,83444384.36557,40503
1647133200000,2022-03-13 01:00:00,ETH/USDT,2571.00,2598.00,2569.78,2586.43,51386.780,132957264.94933,61610
1647129600000,2022-03-13 00:00:00,ETH/USDT,2567.63,2573.78,2555.81,2570.91,45174.466,115949086.40114,55530
1647126000000,2022-03-12 23:00:00,ETH/USDT,2585.84,2590.20,2560.00,2567.64,35792.013,92133117.56222,49081
1647122400000,2022-03-12 22:00:00,ETH/USDT,2585.65,2591.38,2583.26,2585.83,10603.583,27434179.11992,26367
1647118800000,2022-03-12 21:00:00,ETH/USDT,2586.80,2591.72,2583.06,2585.65,13017.639,33700993.07485,24267
1647115200000,2022-03-12 20:00:00,ETH/USDT,2576.76,2591.66,2573.87,2586.80,25150.188,64968186.87071,35923
1647111600000,2022-03-12 19:00:00,ETH/USDT,2581.14,2583.58,2573.80,2576.77,23158.948,59704560.51377,29482
1647108000000,2022-03-12 18:00:00,ETH/USDT,2588.71,2589.36,2576.41,2581.31,31369.002,81048696.43257,36010
1647104400000,2022-03-12 17:00:00,ETH/USDT,2593.43,2620.00,2586.21,2588.70,88882.238,231191663.07213,92816
1647100800000,2022-03-12 16:00:00,ETH/USDT,2583.30,2595.77,2579.93,2593.43,51357.695,133038033.67230,61699
1647097200000,2022-03-12 15:00:00,ETH/USDT,2571.52,2590.00,2567.01,2583.29,43887.944,113216682.47421,53774
1647093600000,2022-03-12 14:00:00,ETH/USDT,2582.86,2587.24,2560.57,2571.51,62623.007,161167932.90775,73658
1647090000000,2022-03-12 13:00:00,ETH/USDT,2587.85,2596.03,2582.00,2582.85,35612.538,92182310.98953,47737
1647086400000,2022-03-12 12:00:00,ETH/USDT,2577.57,2590.02,2574.06,2587.85,31286.859,80825219.32864,41616
1647082800000,2022-03-12 11:00:00,ETH/USDT,2585.96,2587.66,2573.81,2577.56,25805.427,66607730.63097,39107
1647079200000,2022-03-12 10:00:00,ETH/USDT,2587.42,2591.46,2579.75,2585.97,27464.316,71007644.45381,38691
1647075600000,2022-03-12 09:00:00,ETH/USDT,2580.90,2590.66,2577.63,2587.42,24748.370,63979235.84187,35020
1647072000000,2022-03-12 08:00:00,ETH/USDT,2587.76,2589.59,2571.83,2580.62,37183.922,95934702.30311,53558
1647068400000,2022-03-12 07:00:00,ETH/USDT,2585.02,2591.07,2579.17,2587.73,27213.715,70355808.83944,39810
1647064800000,2022-03-12 06:00:00,ETH/USDT,2589.57,2599.80,2582.33,2585.02,35038.394,90797473.86637,48261
1647061200000,2022-03-12 05:00:00,ETH/USDT,2583.18,2593.06,2576.32,2589.56,21663.904,56001988.78763,37062
1647057600000,2022-03-12 04:00:00,ETH/USDT,2583.03,2589.52,2567.02,2583.14,37824.886,97596467.65779,48969
1647054000000,2022-03-12 03:00:00,ETH/USDT,2579.40,2595.00,2577.36,2582.95,33537.397,86756392.09622,42542
1647050400000,2022-03-12 02:00:00,ETH/USDT,2587.71,2596.55,2575.03,2579.41,32702.711,84555560.56601,44596
1647046800000,2022-03-12 01:00:00,ETH/USDT,2580.50,2597.46,2576.20,2587.71,41404.895,107062932.72035,50310
1647043200000,2022-03-12 00:00:00,ETH/USDT,2555.90,2582.52,2552.22,2580.49,37914.319,97417184.50269,53684
1647039600000,2022-03-11 23:00:00,ETH/USDT,2570.03,2570.50,2555.03,2555.89,28120.215,72086635.02081,41620
1647036000000,2022-03-11 22:00:00,ETH/USDT,2571.01,2580.20,2565.73,2570.04,30561.759,78651352.80972,46276
1647032400000,2022-03-11 21:00:00,ETH/USDT,2530.63,2590.00,2530.51,2571.00,91131.947,233588733.95484,96692
1647028800000,2022-03-11 20:00:00,ETH/USDT,2556.16,2562.42,2525.93,2530.51,75437.703,192020688.03591,89370
1647025200000,2022-03-11 19:00:00,ETH/USDT,2555.40,2566.51,2550.48,2556.16,37160.213,95099122.65160,52955
1647021600000,2022-03-11 18:00:00,ETH/USDT,2563.86,2571.55,2553.01,2555.29,43317.883,111033909.07319,56049
1647018000000,2022-03-11 17:00:00,ETH/USDT,2558.95,2567.80,2544.54,2563.87,67805.838,173437173.04766,75310
1647014400000,2022-03-11 16:00:00,ETH/USDT,2579.47,2580.19,2549.51,2558.96,116660.153,298782469.29274,136507
1647010800000,2022-03-11 15:00:00,ETH/USDT,2609.00,2609.00,2565.15,2579.43,155984.389,403269389.03007,168582
1647007200000,2022-03-11 14:00:00,ETH/USDT,2618.01,2635.50,2600.00,2609.01,120551.001,315575834.62545,132274
1647003600000,2022-03-11 13:00:00,ETH/USDT,2652.66,2655.08,2609.20,2618.01,129271.330,339871956.29977,150182
1647000000000,2022-03-11 12:00:00,ETH/USDT,2651.52,2676.20,2641.90,2652.66,133510.816,354639369.96935,149691
1646996400000,2022-03-11 11:00:00,ETH/USDT,2598.31,2670.97,2573.50,2651.69,270690.960,712187703.14229,269576
1646992800000,2022-03-11 10:00:00,ETH/USDT,2599.26,2607.99,2596.74,2598.31,44585.728,115997928.40564,49383
1646989200000,2022-03-11 09:00:00,ETH/USDT,2596.59,2608.38,2590.54,2599.27,47808.649,124311702.71853,53998
1646985600000,2022-03-11 08:00:00,ETH/USDT,2607.99,2612.25,2589.85,2596.59,70616.531,183621358.10105,80484
1646982000000,2022-03-11 07:00:00,ETH/USDT,2582.02,2619.00,2580.64,2607.99,115278.713,299900393.36174,116803
1646978400000,2022-03-11 06:00:00,ETH/USDT,2563.28,2595.34,2558.70,2582.01,87530.768,225418645.33922,98368
1646974800000,2022-03-11 05:00:00,ETH/USDT,2537.92,2564.44,2534.72,2563.27,47152.869,120274586.67836,65801
1646971200000,2022-03-11 04:00:00,ETH/USDT,2550.09,2551.00,2531.87,2537.92,38011.257,96688583.04180,61367
1646967600000,2022-03-11 03:00:00,ETH/USDT,2527.49,2553.29,2520.50,2550.10,61161.865,155226500.47026,74754
1646964000000,2022-03-11 02:00:00,ETH/USDT,2562.37,2568.03,2522.06,2527.49,98149.787,249438045.68510,124510
1646960400000,2022-03-11 01:00:00,ETH/USDT,2592.78,2593.72,2554.80,2562.37,89495.766,229958619.52247,107745
1646956800000,2022-03-11 00:00:00,ETH/USDT,2605.43,2608.89,2584.33,2592.77,46139.395,119828692.41863,63666
1646953200000,2022-03-10 23:00:00,ETH/USDT,2610.96,2616.80,2602.21,2605.44,26368.688,68830599.49734,45484
1646949600000,2022-03-10 22:00:00,ETH/USDT,2602.18,2613.54,2590.02,2610.96,30573.004,79549470.86056,44653
1646946000000,2022-03-10 21:00:00,ETH/USDT,2617.37,2619.68,2599.84,2602.18,29417.926,76821005.51275,42637
1646942400000,2022-03-10 20:00:00,ETH/USDT,2611.80,2620.00,2599.67,2617.33,33193.539,86634839.30121,47506
1646938800000,2022-03-10 19:00:00,ETH/USDT,2596.22,2616.90,2591.60,2611.74,44784.785,116669914.63425,59361
1646935200000,2022-03-10 18:00:00,ETH/USDT,2591.26,2602.43,2584.10,2596.24,39831.324,103283434.65877,53133
1646931600000,2022-03-10 17:00:00,ETH/USDT,2593.91,2603.20,2583.82,2591.25,49660.484,128820117.92969,64435
1646928000000,2022-03-10 16:00:00,ETH/USDT,2595.82,2604.22,2582.27,2593.90,66477.925,172418525.07971,81339
1646924400000,2022-03-10 15:00:00,ETH/USDT,2593.36,2622.35,2581.79,2595.92,143531.376,373372091.57716,138082
1646920800000,2022-03-10 14:00:00,ETH/USDT,2571.72,2598.00,2556.86,2593.36,139546.166,360020249.99745,155590
1646917200000,2022-03-10 13:00:00,ETH/USDT,2600.78,2646.62,2546.83,2571.73,316686.318,821984413.82319,303180
1646913600000,2022-03-10 12:00:00,ETH/USDT,2592.33,2609.86,2583.08,2600.79,78589.990,204250899.32394,86143
1646910000000,2022-03-10 11:00:00,ETH/USDT,2588.85,2597.61,2582.45,2592.04,51585.632,133578427.19860,60643
1646906400000,2022-03-10 10:00:00,ETH/USDT,2598.33,2601.69,2585.09,2588.85,55697.714,144485392.63641,64017
1646902800000,2022-03-10 09:00:00,ETH/USDT,2596.13,2608.63,2586.67,2598.32,83230.852,216383213.60315,89780
1646899200000,2022-03-10 08:00:00,ETH/USDT,2591.21,2599.37,2573.24,2596.13,81468.404,210706165.01856,89880
1646895600000,2022-03-10 07:00:00,ETH/USDT,2592.62,2597.80,2580.54,2591.20,45841.617,118770211.96027,64574
1646892000000,2022-03-10 06:00:00,ETH/USDT,2589.94,2596.14,2570.21,2592.61,68571.480,177352207.03853,92181
1646888400000,2022-03-10 05:00:00,ETH/USDT,2601.55,2604.91,2570.00,2589.93,124360.487,322378520.25107,140694
1646884800000,2022-03-10 04:00:00,ETH/USDT,2657.96,2664.11,2575.12,2601.56,212470.496,556360899.84588,222513
1646881200000,2022-03-10 03:00:00,ETH/USDT,2660.72,2672.00,2652.48,2657.96,49775.435,132616538.94944,66292
1646877600000,2022-03-10 02:00:00,ETH/USDT,2663.46,2673.15,2655.00,2660.72,80414.824,214306373.34518,90035
1646874000000,2022-03-10 01:00:00,ETH/USDT,2708.04,2724.82,2652.00,2663.46,136141.889,365706432.67058,152370
1646870400000,2022-03-10 00:00:00,ETH/USDT,2726.37,2733.37,2705.36,2708.05,48621.732,132186976.36370,66835
1646866800000,2022-03-09 23:00:00,ETH/USDT,2716.27,2734.93,2708.90,2726.37,36634.783,99771803.35824,60291
1646863200000,2022-03-09 22:00:00,ETH/USDT,2706.69,2727.71,2703.81,2716.27,39136.095,106245199.12876,66073
1646859600000,2022-03-09 21:00:00,ETH/USDT,2686.81,2712.40,2681.06,2706.69,49687.571,133875012.30594,67328
1646856000000,2022-03-09 20:00:00,ETH/USDT,2713.27,2726.96,2678.53,2686.82,59233.741,160123790.53783,83770
1646852400000,2022-03-09 19:00:00,ETH/USDT,2710.11,2719.73,2677.33,2713.26,94761.648,255775156.66321,113446
1646848800000,2022-03-09 18:00:00,ETH/USDT,2743.04,2744.11,2700.43,2710.10,88964.443,241871380.22079,98726
1646845200000,2022-03-09 17:00:00,ETH/USDT,2745.87,2750.79,2732.94,2743.05,40459.659,110958020.79674,58878
1646841600000,2022-03-09 16:00:00,ETH/USDT,2756.58,2759.07,2739.63,2746.00,63875.158,175578882.38000,85413
1646838000000,2022-03-09 15:00:00,ETH/USDT,2737.24,2766.00,2732.08,2756.58,88181.039,242286671.40274,107527
1646834400000,2022-03-09 14:00:00,ETH/USDT,2726.91,2747.86,2724.61,2737.24,112929.064,309029779.51939,123359
1646830800000,2022-03-09 13:00:00,ETH/USDT,2739.19,2743.95,2710.58,2726.90,87887.223,239859507.91445,109638
1646827200000,2022-03-09 12:00:00,ETH/USDT,2744.74,2767.75,2728.10,2739.19,108333.486,297566142.39127,117698
1646823600000,2022-03-09 11:00:00,ETH/USDT,2756.03,2762.52,2740.00,2744.74,60239.745,165701544.65138,76379
1646820000000,2022-03-09 10:00:00,ETH/USDT,2753.00,2760.25,2742.68,2756.18,54798.311,150800420.84472,73093
1646816400000,2022-03-09 09:00:00,ETH/USDT,2754.55,2767.49,2750.22,2753.00,69638.428,192044863.84911,79140
1646812800000,2022-03-09 08:00:00,ETH/USDT,2743.25,2773.17,2721.05,2754.47,154287.661,423711707.95593,165157
1646809200000,2022-03-09 07:00:00,ETH/USDT,2719.64,2750.00,2715.00,2743.24,82602.231,225796425.92317,101277
1646805600000,2022-03-09 06:00:00,ETH/USDT,2714.27,2726.00,2705.22,2719.64,58195.019,158112471.13531,76825
1646802000000,2022-03-09 05:00:00,ETH/USDT,2717.82,2723.60,2704.01,2714.27,71824.585,194778776.13918,88918
1646798400000,2022-03-09 04:00:00,ETH/USDT,2698.46,2729.20,2697.90,2717.82,148346.472,402049083.81390,153720
1646794800000,2022-03-09 03:00:00,ETH/USDT,2619.72,2717.68,2617.07,2698.46,249123.963,666406342.28718,261759
1646791200000,2022-03-09 02:00:00,ETH/USDT,2618.32,2634.90,2605.61,2619.95,89424.520,234357804.29256,95866
1646787600000,2022-03-09 01:00:00,ETH/USDT,2586.95,2626.36,2584.47,2618.32,101640.874,264930306.29967,110848
1646784000000,2022-03-09 00:00:00,ETH/USDT,2575.50,2588.67,2566.41,2586.82,65176.887,168047137.24031,70475
1646780400000,2022-03-08 23:00:00,ETH/USDT,2567.24,2585.11,2564.73,2575.49,37837.108,97473122.53437,49375
1646776800000,2022-03-08 22:00:00,ETH/USDT,2557.32,2574.03,2554.78,2567.23,29236.652,75054947.27972,42477
1646773200000,2022-03-08 21:00:00,ETH/USDT,2552.04,2562.75,2546.72,2557.32,38991.249,99611214.49304,55324
1646769600000,2022-03-08 20:00:00,ETH/USDT,2578.16,2588.38,2548.00,2551.84,81540.892,209246678.87689,98306
1646766000000,2022-03-08 19:00:00,ETH/USDT,2568.96,2583.20,2553.35,2578.17,113904.019,292446382.28110,117561
1646762400000,2022-03-08 18:00:00,ETH/USDT,2591.78,2623.00,2567.71,2568.97,169318.574,440158807.06161,176495
1646758800000,2022-03-08 17:00:00,ETH/USDT,2539.83,2606.00,2537.04,2591.78,224215.277,579172794.70698,214082
1646755200000,2022-03-08 16:00:00,ETH/USDT,2558.10,2588.00,2523.84,2539.83,214426.515,546872918.00940,195835
1646751600000,2022-03-08 15:00:00,ETH/USDT,2572.77,2580.31,2529.68,2558.11,193797.479,494822581.94444,197090
1646748000000,2022-03-08 14:00:00,ETH/USDT,2587.69,2608.32,2560.00,2572.77,217765.067,562437274.09572,214681
1646744400000,2022-03-08 13:00:00,ETH/USDT,2576.38,2594.73,2555.11,2587.69,102824.405,264878854.38469,125287
1646740800000,2022-03-08 12:00:00,ETH/USDT,2587.32,2600.26,2565.00,2576.38,92008.772,237468998.74662,105771
1646737200000,2022-03-08 11:00:00,ETH/USDT,2596.79,2597.91,2570.30,2587.32,72733.362,188047013.10018,90196
1646733600000,2022-03-08 10:00:00,ETH/USDT,2584.50,2609.00,2565.74,2596.80,103629.474,267846731.63228,118546
1646730000000,2022-03-08 09:00:00,ETH/USDT,2569.01,2593.01,2564.20,2584.50,75831.730,195466345.06752,95304
1646726400000,2022-03-08 08:00:00,ETH/USDT,2535.08,2587.94,2525.79,2569.01,165661.258,424789862.50267,160478
1646722800000,2022-03-08 07:00:00,ETH/USDT,2516.25,2544.89,2510.84,2535.25,77724.029,196499719.92885,85746
1646719200000,2022-03-08 06:00:00,ETH/USDT,2523.20,2534.50,2493.66,2516.26,103050.452,258811140.88000,108308
1646715600000,2022-03-08 05:00:00,ETH/USDT,2540.01,2545.46,2513.63,2523.07,72316.547,182628205.74278,83408
1646712000000,2022-03-08 04:00:00,ETH/USDT,2548.31,2563.69,2536.43,2540.01,75779.217,193230737.68072,75940
1646708400000,2022-03-08 03:00:00,ETH/USDT,2546.10,2552.50,2533.39,2548.31,55676.021,141666625.31387,74260
1646704800000,2022-03-08 02:00:00,ETH/USDT,2522.62,2572.29,2513.38,2546.10,116859.806,297516498.43335,125802
1646701200000,2022-03-08 01:00:00,ETH/USDT,2517.91,2547.88,2505.44,2522.56,110146.503,278683547.12596,117514
1646697600000,2022-03-08 00:00:00,ETH/USDT,2489.84,2527.49,2478.35,2517.91,97914.280,245545284.24763,107241
1646694000000,2022-03-07 23:00:00,ETH/USDT,2503.17,2525.81,2484.00,2489.90,98002.235,245288726.48022,103414
1646690400000,2022-03-07 22:00:00,ETH/USDT,2482.46,2526.76,2478.68,2503.17,93925.870,235104316.70751,110574
1646686800000,2022-03-07 21:00:00,ETH/USDT,2466.02,2503.42,2459.99,2482.46,113727.486,282203987.06006,116321
1646683200000,2022-03-07 20:00:00,ETH/USDT,2458.68,2483.61,2443.00,2466.17,129956.254,320217752.70965,144565
1646679600000,2022-03-07 19:00:00,ETH/USDT,2521.45,2525.77,2431.62,2458.67,224831.821,557465794.32748,238932
1646676000000,2022-03-07 18:00:00,ETH/USDT,2569.33,2569.34,2511.68,2521.46,176352.378,446924119.68774,193136
1646672400000,2022-03-07 17:00:00,ETH/USDT,2592.98,2593.35,2564.72,2569.34,140140.588,361845498.59295,130462
1646668800000,2022-03-07 16:00:00,ETH/USDT,2616.51,2639.00,2590.09,2592.97,137930.423,361057569.89836,137163
1646665200000,2022-03-07 15:00:00,ETH/USDT,2609.58,2620.50,2592.55,2616.51,160321.696,418053313.66359,150680
1646661600000,2022-03-07 14:00:00,ETH/USDT,2618.92,2650.00,2609.58,2609.58,199130.079,523737704.61488,191938
1646658000000,2022-03-07 13:00:00,ETH/USDT,2558.29,2627.00,2554.09,2618.99,190514.527,494844611.21203,191827
1646654400000,2022-03-07 12:00:00,ETH/USDT,2536.85,2573.27,2536.85,2558.29,135683.827,346878989.99487,132652
1646650800000,2022-03-07 11:00:00,ETH/USDT,2520.99,2542.42,2517.90,2536.86,53879.776,136408528.60359,71150
1646647200000,2022-03-07 10:00:00,ETH/USDT,2529.49,2533.13,2517.13,2521.00,58358.523,147438822.22849,64150
1646643600000,2022-03-07 09:00:00,ETH/USDT,2531.81,2547.00,2526.53,2529.50,72682.658,184335733.23774,82196
1646640000000,2022-03-07 08:00:00,ETH/USDT,2519.50,2534.91,2481.99,2531.81,136409.505,343073551.06105,141528
1646636400000,2022-03-07 07:00:00,ETH/USDT,2536.90,2539.73,2512.31,2519.50,52124.813,131614157.85780,69892
1646632800000,2022-03-07 06:00:00,ETH/USDT,2529.06,2537.95,2526.27,2536.90,31749.060,80408096.61546,45564
1646629200000,2022-03-07 05:00:00,ETH/USDT,2524.51,2541.45,2517.59,2529.07,55693.513,140973071.82565,68411
1646625600000,2022-03-07 04:00:00,ETH/USDT,2523.93,2531.86,2518.15,2524.51,38776.243,97904247.68684,51519
1646622000000,2022-03-07 03:00:00,ETH/USDT,2520.00,2528.00,2507.23,2523.93,72289.676,182019328.30410,88608
1646618400000,2022-03-07 02:00:00,ETH/USDT,2544.20,2548.85,2505.15,2520.00,121979.837,308295653.41994,128690
1646614800000,2022-03-07 01:00:00,ETH/USDT,2540.73,2557.03,2538.47,2544.20,55910.896,142417420.22351,70149
1646611200000,2022-03-07 00:00:00,ETH/USDT,2549.36,2552.69,2511.00,2540.72,140352.748,355622020.56995,159692
1646607600000,2022-03-06 23:00:00,ETH/USDT,2628.25,2631.88,2529.00,2549.37,192049.838,493353138.01934,220360
1646604000000,2022-03-06 22:00:00,ETH/USDT,2628.33,2643.89,2625.17,2628.25,28821.251,75938063.33246,52341
1646600400000,2022-03-06 21:00:00,ETH/USDT,2616.57,2644.00,2611.69,2628.33,56307.296,147904666.44914,68455
1646596800000,2022-03-06 20:00:00,ETH/USDT,2606.08,2621.90,2603.00,2616.43,33051.833,86367341.57305,50186
1646593200000,2022-03-06 19:00:00,ETH/USDT,2622.39,2627.77,2602.09,2606.07,45252.747,118312128.49078,58207
1646589600000,2022-03-06 18:00:00,ETH/USDT,2630.64,2639.43,2616.71,2622.40,40507.035,106394629.57775,55915
1646586000000,2022-03-06 17:00:00,ETH/USDT,2644.65,2647.65,2625.08,2630.64,34211.967,90082486.96007,56847
1646582400000,2022-03-06 16:00:00,ETH/USDT,2625.98,2656.00,2618.87,2644.65,86686.235,228923293.39756,109325
1646578800000,2022-03-06 15:00:00,ETH/USDT,2625.24,2628.60,2610.75,2625.99,46190.598,121052698.14388,61082
1646575200000,2022-03-06 14:00:00,ETH/USDT,2637.88,2640.15,2620.21,2625.23,56404.288,148300169.62573,72814
1646571600000,2022-03-06 13:00:00,ETH/USDT,2615.00,2647.50,2615.00,2637.88,91239.874,240492564.51430,103557
1646568000000,2022-03-06 12:00:00,ETH/USDT,2607.07,2621.00,2603.29,2615.01,61363.224,160315128.51733,80458
1646564400000,2022-03-06 11:00:00,ETH/USDT,2597.10,2607.98,2588.31,2607.08,63411.473,164780970.48764,75470
1646560800000,2022-03-06 10:00:00,ETH/USDT,2607.34,2610.41,2585.70,2597.10,129909.904,337637709.80051,147810
1646557200000,2022-03-06 09:00:00,ETH/USDT,2634.34,2637.69,2607.34,2607.34,79521.711,208455229.46518,98437
1646553600000,2022-03-06 08:00:00,ETH/USDT,2643.68,2647.03,2631.88,2634.33,34320.526,90586050.77783,49331
1646550000000,2022-03-06 07:00:00,ETH/USDT,2646.10,2649.45,2634.05,2643.69,34371.240,90845130.61672,49140
1646546400000,2022-03-06 06:00:00,ETH/USDT,2648.24,2659.16,2642.36,2646.11,32867.051,87089865.87396,40273
1646542800000,2022-03-06 05:00:00,ETH/USDT,2645.82,2657.00,2644.10,2648.24,31519.719,83544908.48341,46675
1646539200000,2022-03-06 04:00:00,ETH/USDT,2637.81,2658.00,2613.88,2645.83,101593.207,267754852.48942,119875
1646535600000,2022-03-06 03:00:00,ETH/USDT,2661.81,2664.00,2632.39,2637.80,48604.002,128666322.73876,67995
1646532000000,2022-03-06 02:00:00,ETH/USDT,2658.56,2665.32,2651.85,2661.87,21882.037,58180726.81219,35836
1646528400000,2022-03-06 01:00:00,ETH/USDT,2671.60,2672.71,2657.69,2658.56,22797.343,60725187.11130,40486
1646524800000,2022-03-06 00:00:00,ETH/USDT,2663.55,2674.61,2660.14,2671.80,21667.949,57794620.04568,38508
1646521200000,2022-03-05 23:00:00,ETH/USDT,2668.59,2668.92,2655.10,2663.55,21839.996,58113561.17813,37102
1646517600000,2022-03-05 22:00:00,ETH/USDT,2653.47,2669.92,2648.64,2668.60,22936.204,60969528.05697,42137
1646514000000,2022-03-05 21:00:00,ETH/USDT,2665.01,2667.41,2650.00,2653.48,21939.910,58379854.19751,40860
1646510400000,2022-03-05 20:00:00,ETH/USDT,2668.96,2679.11,2662.63,2665.01,30360.509,81091361.76121,56096
1646506800000,2022-03-05 19:00:00,ETH/USDT,2666.00,2674.12,2662.03,2668.95,21295.777,56820090.32842,44675
1646503200000,2022-03-05 18:00:00,ETH/USDT,2665.86,2668.24,2653.78,2666.00,27924.021,74300194.25438,55286
1646499600000,2022-03-05 17:00:00,ETH/USDT,2657.99,2672.10,2655.13,2665.86,43145.372,114988321.25680,67977
1646496000000,2022-03-05 16:00:00,ETH/USDT,2642.01,2684.87,2638.33,2658.00,87547.321,233160522.34149,111180
1646492400000,2022-03-05 15:00:00,ETH/USDT,2640.56,2648.36,2635.12,2642.02,30481.204,80523567.43431,52450
1646488800000,2022-03-05 14:00:00,ETH/USDT,2635.06,2652.95,2626.00,2640.56,49530.833,130802033.44801,72904
1646485200000,2022-03-05 13:00:00,ETH/USDT,2651.99,2653.09,2629.01,2635.07,74805.651,197528972.42175,91247
1646481600000,2022-03-05 12:00:00,ETH/USDT,2647.00,2670.00,2646.08,2651.99,84903.837,225737712.29257,103924
1646478000000,2022-03-05 11:00:00,ETH/USDT,2646.38,2654.57,2642.56,2647.00,36062.148,95528431.33125,56284
1646474400000,2022-03-05 10:00:00,ETH/USDT,2647.20,2653.34,2630.47,2646.39,65055.495,171869853.64730,82285
1646470800000,2022-03-05 09:00:00,ETH/USDT,2649.21,2656.93,2638.65,2647.20,37925.303,100384636.75581,64025
1646467200000,2022-03-05 08:00:00,ETH/USDT,2636.15,2655.10,2629.13,2649.21,57101.320,150853901.34559,82506
1646463600000,2022-03-05 07:00:00,ETH/USDT,2624.28,2643.78,2620.84,2636.16,47678.228,125577881.79071,70502
1646460000000,2022-03-05 06:00:00,ETH/USDT,2624.64,2633.55,2619.30,2624.28,37843.031,99371593.37134,54569
1646456400000,2022-03-05 05:00:00,ETH/USDT,2617.04,2626.07,2613.72,2624.56,26132.682,68467047.20378,45435
1646452800000,2022-03-05 04:00:00,ETH/USDT,2623.94,2627.44,2608.25,2616.93,44424.589,116324500.46745,61213
1646449200000,2022-03-05 03:00:00,ETH/USDT,2608.54,2628.88,2606.69,2623.94,41618.788,109088359.46531,71199
1646445600000,2022-03-05 02:00:00,ETH/USDT,2611.61,2619.00,2604.75,2608.55,30968.657,80882582.14674,49506
1646442000000,2022-03-05 01:00:00,ETH/USDT,2593.28,2617.88,2588.00,2611.62,65264.225,170050143.53168,85922
1646438400000,2022-03-05 00:00:00,ETH/USDT,2620.25,2620.90,2592.20,2593.04,78675.459,205208169.70611,107045
